timestamp,symbol,price,ADX,ATR_val,ATR_pct,SuperTracker_osc,SuperTracker_sig,ADX_req,MACD_up,Super_up,VWAP_plus,BB_breakout,RSI_overbought,Vol_spike,ATR_ge,ATRpct_ge,Range_ge,Gap_ge,Price_gt_SMA,signals
2025-08-11T14:23:27.960655,TKO,175.36,68.08,1.73,0.99,1.73,1.73,1,1,0,0,0,1,0,0,1,0,0,1,ADX>=thresh;MACD_cross_up;RSI_overbought;ATR>=pct;Price>SMA20
2025-08-11T14:23:36.213467,ULTA,503.05,21.37,2.19,0.43,10.45,10.45,1,1,0,0,0,1,0,1,0,0,0,1,ADX>=thresh;MACD_cross_up;RSI_overbought;ATR>=abs;Price>SMA20
2025-08-11T14:23:37.329068,UAL,90.75,37.30,0.47,0.51,11.78,11.78,1,1,0,0,0,0,0,0,1,0,0,1,ADX>=thresh;MACD_cross_up;ATR>=pct;Price>SMA20
2025-08-11T14:23:43.790302,VZ,43.34,35.26,0.09,0.22,-23.32,-23.32,1,1,0,0,0,1,0,0,0,0,0,1,ADX>=thresh;MACD_cross_up;RSI_overbought;Price>SMA20
2025-08-11T14:23:44.363922,VRTX,376.09,36.35,2.37,0.63,1.26,1.26,1,1,0,0,0,1,0,1,1,0,0,1,ADX>=thresh;MACD_cross_up;RSI_overbought;ATR>=abs;ATR>=pct;Price>SMA20
2025-08-11T14:23:53.780432,WELL,169.08,45.64,0.45,0.27,-16.85,-16.85,1,1,0,0,0,1,0,0,0,0,0,1,ADX>=thresh;MACD_cross_up;RSI_overbought;Price>SMA20
2025-08-11T14:24:01.957935,YUM,142.43,26.24,0.43,0.30,0.40,0.40,1,1,0,0,0,1,0,0,0,0,0,1,ADX>=thresh;MACD_cross_up;RSI_overbought;Price>SMA20
2025-08-11T14:24:12.175437,ADBE,341.82,23.17,1.83,0.54,1.63,1.63,1,1,0,0,0,0,0,0,1,0,0,1,ADX>=thresh;MACD_cross_up;ATR>=pct;Price>SMA20
2025-08-11T14:24:12.890200,AMD,175.87,20.99,1.35,0.77,28.21,28.21,1,1,0,0,0,1,0,0,1,0,0,1,ADX>=thresh;MACD_cross_up;RSI_overbought;ATR>=pct;Price>SMA20
2025-08-11T14:24:24.197451,AIG,78.91,38.88,0.20,0.25,-2.20,-2.20,1,1,0,0,0,1,0,0,0,0,0,1,ADX>=thresh;MACD_cross_up;RSI_overbought;Price>SMA20
2025-08-11T14:24:29.362063,AON,370.05,26.18,0.87,0.24,15.84,15.84,1,1,0,0,1,1,0,0,0,0,0,1,ADX>=thresh;MACD_cross_up;BB_breakout;RSI_overbought;Price>SMA20
2025-08-11T14:24:32.226095,ACGL,89.30,37.84,0.16,0.18,1.27,1.27,1,1,0,0,0,1,0,0,0,0,0,1,ADX>=thresh;MACD_cross_up;RSI_overbought;Price>SMA20
2025-08-11T14:24:32.777787,ADM,58.49,32.17,0.27,0.46,21.76,21.76,1,1,0,0,0,1,0,0,0,0,0,1,ADX>=thresh;MACD_cross_up;RSI_overbought;Price>SMA20
2025-08-11T14:24:35.058243,T,28.25,28.02,0.06,0.21,-0.28,-0.28,1,1,0,0,0,1,0,0,0,0,0,1,ADX>=thresh;MACD_cross_up;RSI_overbought;Price>SMA20
2025-08-11T14:24:38.233743,AXON,831.65,48.85,4.59,0.55,-25.55,-25.55,1,1,0,0,0,0,0,1,1,0,0,0,ADX>=thresh;MACD_cross_up;ATR>=abs;ATR>=pct
2025-08-11T14:24:45.397017,BKNG,5416.23,20.38,11.64,0.21,41.60,41.60,1,1,0,0,0,0,0,1,0,0,0,1,ADX>=thresh;MACD_cross_up;ATR>=abs;Price>SMA20
2025-08-11T14:24:48.355890,BRO,94.29,47.92,0.25,0.26,2.40,2.40,1,1,0,0,0,1,0,0,0,0,0,1,ADX>=thresh;MACD_cross_up;RSI_overbought;Price>SMA20
2025-08-11T14:25:07.725552,CME,285.49,44.71,0.69,0.24,16.15,16.15,1,1,0,0,0,1,0,0,0,0,0,1,ADX>=thresh;MACD_cross_up;RSI_overbought;Price>SMA20
2025-08-11T14:25:15.967758,CPRT,46.73,24.68,0.13,0.28,-1.60,-1.60,1,1,0,0,0,1,0,0,0,0,0,1,ADX>=thresh;MACD_cross_up;RSI_overbought;Price>SMA20
2025-08-11T14:25:19.031778,CRWD,431.20,28.60,2.27,0.53,-20.99,-20.99,1,1,0,0,0,1,0,1,1,0,0,1,ADX>=thresh;MACD_cross_up;RSI_overbought;ATR>=abs;ATR>=pct;Price>SMA20
2025-08-11T14:25:32.503958,DPZ,439.89,24.88,2.00,0.46,4.82,4.82,1,1,0,0,0,0,0,1,0,0,0,1,ADX>=thresh;MACD_cross_up;ATR>=abs;Price>SMA20
2025-08-11T14:26:10.393959,HIG,129.15,35.79,0.22,0.17,-11.72,-11.72,1,1,0,0,0,1,0,0,0,0,0,1,ADX>=thresh;MACD_cross_up;RSI_overbought;Price>SMA20
2025-08-11T14:26:22.323591,INCY,79.32,44.65,0.29,0.36,-6.61,-6.61,1,1,0,0,0,1,0,0,0,0,0,1,ADX>=thresh;MACD_cross_up;RSI_overbought;Price>SMA20
2025-08-11T14:26:42.994400,LLY,650.90,54.92,3.74,0.57,-6.25,-6.25,1,1,0,0,1,1,0,1,1,0,0,1,ADX>=thresh;MACD_cross_up;BB_breakout;RSI_overbought;ATR>=abs;ATR>=pct;Price>SMA20
2025-08-11T14:26:55.370557,META,771.58,21.18,2.14,0.28,2.63,2.63,1,1,0,0,0,1,0,1,0,0,0,1,ADX>=thresh;MACD_cross_up;RSI_overbought;ATR>=abs;Price>SMA20
2025-08-11T14:27:05.463815,MSCI,553.91,39.72,1.08,0.20,-8.49,-8.49,1,1,0,0,0,1,0,0,0,0,0,1,ADX>=thresh;MACD_cross_up;RSI_overbought;Price>SMA20
2025-08-11T14:27:06.324658,NDAQ,97.45,39.92,0.14,0.15,-12.97,-12.97,1,1,0,0,0,1,0,0,0,0,0,1,ADX>=thresh;MACD_cross_up;RSI_overbought;Price>SMA20
2025-08-11T14:27:22.232295,PLTR,187.07,46.04,1.26,0.67,-12.41,-12.41,1,1,0,0,0,0,0,0,1,0,0,1,ADX>=thresh;MACD_cross_up;ATR>=pct;Price>SMA20
2025-08-11T14:27:23.597272,PARA,0.00,22.69,0.04,inf,17.64,17.64,1,1,0,0,0,1,0,0,1,0,0,0,ADX>=thresh;MACD_cross_up;RSI_overbought;ATR>=pct
2025-08-11T14:28:04.676615,TMUS,247.43,28.15,0.58,0.24,-26.73,-26.73,1,1,0,0,0,1,0,0,0,0,0,1,ADX>=thresh;MACD_cross_up;RSI_overbought;Price>SMA20
2025-08-11T14:28:20.431074,ULTA,503.38,22.87,2.25,0.45,3.88,3.88,1,1,0,0,0,1,0,1,0,0,0,1,ADX>=thresh;MACD_cross_up;RSI_overbought;ATR>=abs;Price>SMA20
2025-08-11T14:28:28.173186,VRTX,377.24,39.21,2.49,0.66,2.77,2.77,1,1,0,0,1,1,0,1,1,0,0,1,ADX>=thresh;MACD_cross_up;BB_breakout;RSI_overbought;ATR>=abs;ATR>=pct;Price>SMA20
2025-08-11T14:28:58.169200,AMD,177.43,22.57,1.44,0.81,22.12,22.12,1,1,0,0,1,1,0,0,1,0,0,1,ADX>=thresh;MACD_cross_up;BB_breakout;RSI_overbought;ATR>=pct;Price>SMA20
2025-08-11T14:29:22.108564,ADM,58.50,37.25,0.27,0.47,3.80,3.80,1,1,0,0,0,1,0,0,0,0,0,1,ADX>=thresh;MACD_cross_up;RSI_overbought;Price>SMA20
2025-08-11T14:29:27.947617,AXON,831.00,53.02,4.70,0.57,-40.96,-40.96,1,1,0,0,0,0,0,1,1,0,0,0,ADX>=thresh;MACD_cross_up;ATR>=abs;ATR>=pct
2025-08-11T14:29:36.946161,BKNG,5416.23,20.34,11.61,0.21,41.86,41.86,1,1,0,0,0,0,0,1,0,0,0,1,ADX>=thresh;MACD_cross_up;ATR>=abs;Price>SMA20
2025-08-11T14:29:48.976240,CBOE,254.34,21.55,0.71,0.28,-19.39,-19.39,1,1,0,0,0,1,0,0,0,0,0,1,ADX>=thresh;MACD_cross_up;RSI_overbought;Price>SMA20
2025-08-11T14:30:00.977795,CME,285.59,44.69,0.72,0.25,26.60,26.60,1,1,0,0,0,1,0,0,0,0,0,1,ADX>=thresh;MACD_cross_up;RSI_overbought;Price>SMA20
2025-08-11T14:30:35.509767,EQT,51.50,25.65,0.18,0.35,-4.78,-4.78,1,1,0,0,0,1,0,0,0,0,0,1,ADX>=thresh;MACD_cross_up;RSI_overbought;Price>SMA20
2025-08-11T14:30:36.959574,EQIX,779.73,20.23,1.97,0.25,16.06,16.06,1,1,0,0,0,1,0,0,0,0,0,1,ADX>=thresh;MACD_cross_up;RSI_overbought;Price>SMA20
2025-08-11T14:30:38.092598,ERIE,362.99,20.57,1.67,0.46,7.07,7.07,1,1,0,0,1,1,0,0,0,0,0,1,ADX>=thresh;MACD_cross_up;BB_breakout;RSI_overbought;Price>SMA20
2025-08-11T14:30:50.574765,F,11.38,25.93,0.07,0.59,-3.43,-3.43,1,1,0,0,0,0,0,0,1,0,0,1,ADX>=thresh;MACD_cross_up;ATR>=pct;Price>SMA20
2025-08-11T14:31:17.978809,INCY,79.53,49.09,0.29,0.36,-12.60,-12.60,1,1,0,0,1,1,0,0,0,0,0,1,ADX>=thresh;MACD_cross_up;BB_breakout;RSI_overbought;Price>SMA20
2025-08-11T14:31:31.199602,K,80.11,21.18,0.03,0.04,-14.62,-14.62,1,1,0,0,0,1,0,0,0,0,0,1,ADX>=thresh;MACD_cross_up;RSI_overbought;Price>SMA20
2025-08-11T14:31:45.029623,LLY,650.66,60.65,3.67,0.56,-11.40,-11.40,1,1,0,0,0,1,0,1,1,0,0,1,ADX>=thresh;MACD_cross_up;RSI_overbought;ATR>=abs;ATR>=pct;Price>SMA20
2025-08-11T14:31:58.886231,META,771.00,20.40,2.19,0.28,6.45,6.45,1,1,0,0,0,0,0,1,0,0,0,1,ADX>=thresh;MACD_cross_up;ATR>=abs;Price>SMA20
2025-08-11T14:32:11.026605,MSCI,553.89,40.02,1.14,0.21,-9.56,-9.56,1,1,0,0,0,1,0,0,0,0,0,1,ADX>=thresh;MACD_cross_up;RSI_overbought;Price>SMA20
2025-08-11T14:32:11.714775,NDAQ,97.59,39.58,0.15,0.15,-18.16,-18.16,1,1,0,0,0,1,0,0,0,0,0,1,ADX>=thresh;MACD_cross_up;RSI_overbought;Price>SMA20
2025-08-11T14:32:32.231790,PLTR,186.12,46.97,1.30,0.70,-11.14,-11.14,1,1,0,0,0,0,0,0,1,0,0,1,ADX>=thresh;MACD_cross_up;ATR>=pct;Price>SMA20
2025-08-11T14:32:33.572623,PARA,0.00,22.69,0.04,inf,17.64,17.64,1,1,0,0,0,1,0,0,1,0,0,0,ADX>=thresh;MACD_cross_up;RSI_overbought;ATR>=pct
2025-08-11T14:32:54.582654,RMD,286.01,26.53,0.84,0.29,7.48,7.48,1,1,0,0,0,1,0,0,0,0,0,1,ADX>=thresh;MACD_cross_up;RSI_overbought;Price>SMA20
2025-08-11T14:32:58.263072,RCL,304.51,32.28,1.53,0.50,-15.37,-15.37,1,1,0,0,0,1,0,0,1,0,0,1,ADX>=thresh;MACD_cross_up;RSI_overbought;ATR>=pct;Price>SMA20
2025-08-11T14:33:08.527259,SBUX,91.78,26.06,0.37,0.41,-2.16,-2.16,1,1,0,0,1,0,0,0,0,0,0,1,ADX>=thresh;MACD_cross_up;BB_breakout;Price>SMA20
2025-08-11T14:33:29.874767,ULTA,502.25,24.91,2.14,0.43,-7.80,-7.80,1,1,0,0,0,0,0,1,0,0,0,1,ADX>=thresh;MACD_cross_up;ATR>=abs;Price>SMA20
2025-08-11T14:34:04.507528,ADBE,341.92,22.19,1.89,0.55,-23.69,-23.69,1,1,0,0,0,0,0,0,1,0,0,1,ADX>=thresh;MACD_cross_up;ATR>=pct;Price>SMA20
2025-08-11T14:34:05.371636,AMD,177.77,22.87,1.49,0.84,17.60,17.60,1,1,0,0,0,1,0,0,1,0,0,1,ADX>=thresh;MACD_cross_up;RSI_overbought;ATR>=pct;Price>SMA20
2025-08-11T14:34:32.048627,ADM,58.63,40.81,0.27,0.46,-11.61,-11.61,1,1,0,0,1,1,0,0,0,0,0,1,ADX>=thresh;MACD_cross_up;BB_breakout;RSI_overbought;Price>SMA20
2025-08-11T14:34:39.021126,AXON,833.06,56.51,4.72,0.57,-43.99,-43.99,1,1,0,0,0,0,0,1,1,0,0,0,ADX>=thresh;MACD_cross_up;ATR>=abs;ATR>=pct
2025-08-11T14:35:01.201135,CCL,28.64,36.22,0.12,0.43,-17.58,-17.58,1,1,0,0,1,1,0,0,0,0,0,1,ADX>=thresh;MACD_cross_up;BB_breakout;RSI_overbought;Price>SMA20
2025-08-11T14:35:10.856210,CMG,41.55,42.24,0.14,0.34,-12.95,-12.95,1,1,0,0,1,1,0,0,0,0,0,1,ADX>=thresh;MACD_cross_up;BB_breakout;RSI_overbought;Price>SMA20
2025-08-11T14:35:17.552149,CME,285.44,46.50,0.72,0.25,-2.87,-2.87,1,1,0,0,0,1,0,0,0,0,0,1,ADX>=thresh;MACD_cross_up;RSI_overbought;Price>SMA20
2025-08-11T14:35:55.924699,D,62.04,20.95,0.16,0.27,-19.11,-19.11,1,1,0,0,0,1,0,0,0,0,0,1,ADX>=thresh;MACD_cross_up;RSI_overbought;Price>SMA20
2025-08-11T14:36:27.147863,ERIE,365.67,25.61,1.78,0.49,9.03,9.03,1,1,0,0,1,1,0,0,0,0,0,1,ADX>=thresh;MACD_cross_up;BB_breakout;RSI_overbought;Price>SMA20
2025-08-11T14:36:47.983110,GEHC,72.51,36.56,0.20,0.28,-26.54,-26.54,1,1,0,0,1,1,0,0,0,0,0,1,ADX>=thresh;MACD_cross_up;BB_breakout;RSI_overbought;Price>SMA20
2025-08-11T14:37:10.549835,INCY,79.62,52.75,0.29,0.37,-19.24,-19.24,1,1,0,0,0,1,0,0,0,0,0,1,ADX>=thresh;MACD_cross_up;RSI_overbought;Price>SMA20
2025-08-11T14:37:16.719301,ISRG,472.80,23.27,1.16,0.25,-8.17,-8.17,1,1,0,0,0,1,0,0,0,0,0,1,ADX>=thresh;MACD_cross_up;RSI_overbought;Price>SMA20
2025-08-11T14:37:18.676204,IQV,181.15,34.57,0.67,0.37,-8.32,-8.32,1,1,0,0,0,1,0,0,0,0,0,1,ADX>=thresh;MACD_cross_up;RSI_overbought;Price>SMA20
2025-08-11T14:37:25.808259,K,80.11,22.68,0.03,0.04,-23.26,-23.26,1,1,0,0,0,1,0,0,0,0,0,1,ADX>=thresh;MACD_cross_up;RSI_overbought;Price>SMA20
2025-08-11T14:37:36.275937,LW,52.16,37.48,0.23,0.45,-9.85,-9.85,1,1,0,0,1,1,0,0,0,0,0,1,ADX>=thresh;MACD_cross_up;BB_breakout;RSI_overbought;Price>SMA20
2025-08-11T14:37:38.474178,LII,579.35,36.03,3.18,0.55,-7.28,-7.28,1,1,0,0,0,0,0,1,1,0,0,0,ADX>=thresh;MACD_cross_up;ATR>=abs;ATR>=pct
2025-08-11T14:38:30.859686,PARA,0.00,23.11,0.04,inf,16.08,16.08,1,1,0,0,0,1,0,0,1,0,0,0,ADX>=thresh;MACD_cross_up;RSI_overbought;ATR>=pct
2025-08-11T14:38:55.796907,RCL,303.94,26.88,1.55,0.51,-27.07,-27.07,1,1,0,0,0,0,0,0,1,0,0,1,ADX>=thresh;MACD_cross_up;ATR>=pct;Price>SMA20
2025-08-11T14:39:11.395864,TMUS,247.53,25.85,0.56,0.23,-32.72,-32.72,1,1,0,0,0,1,0,0,0,0,0,1,ADX>=thresh;MACD_cross_up;RSI_overbought;Price>SMA20
2025-08-11T14:39:17.592776,TXT,77.78,25.27,0.22,0.28,24.80,24.80,1,1,0,0,0,1,0,0,0,0,0,1,ADX>=thresh;MACD_cross_up;RSI_overbought;Price>SMA20
2025-08-11T14:39:26.397904,ULTA,502.07,24.91,2.15,0.43,-6.63,-6.63,1,1,0,0,0,0,0,1,0,0,0,1,ADX>=thresh;MACD_cross_up;ATR>=abs;Price>SMA20
2025-08-11T14:39:49.230538,WMB,58.35,30.86,0.22,0.38,-21.33,-21.33,1,1,0,0,1,1,0,0,0,0,0,1,ADX>=thresh;MACD_cross_up;BB_breakout;RSI_overbought;Price>SMA20
2025-08-11T14:40:00.628447,AOS,70.44,32.51,0.26,0.37,-25.18,-25.18,1,1,0,0,1,0,0,0,0,0,0,1,ADX>=thresh;MACD_cross_up;BB_breakout;Price>SMA20
2025-08-11T14:40:04.141850,AMD,177.71,27.60,1.31,0.74,1.79,1.79,1,1,0,0,0,1,0,0,1,0,0,1,ADX>=thresh;MACD_cross_up;RSI_overbought;ATR>=pct;Price>SMA20
2025-08-11T14:40:24.639999,AAPL,227.76,45.29,0.75,0.33,-30.47,-30.47,1,1,0,0,1,0,0,0,0,0,0,1,ADX>=thresh;MACD_cross_up;BB_breakout;Price>SMA20
2025-08-11T14:40:27.436044,ADM,58.74,44.91,0.23,0.39,-42.96,-42.96,1,1,0,0,0,1,0,0,0,0,0,1,ADX>=thresh;MACD_cross_up;RSI_overbought;Price>SMA20
2025-08-11T14:41:04.450948,CMG,41.62,32.21,0.13,0.30,-13.04,-13.04,1,1,0,0,1,1,0,0,0,0,0,1,ADX>=thresh;MACD_cross_up;BB_breakout;RSI_overbought;Price>SMA20
2025-08-11T14:41:15.602994,CEG,330.50,55.44,2.56,0.77,-13.69,-13.69,1,1,0,0,0,0,0,1,1,0,0,0,ADX>=thresh;MACD_cross_up;ATR>=abs;ATR>=pct
2025-08-11T14:41:51.582013,ENPH,32.81,35.19,0.28,0.86,-23.39,-23.39,1,1,0,0,0,0,0,0,1,0,0,1,ADX>=thresh;MACD_cross_up;ATR>=pct;Price>SMA20
2025-08-11T14:41:57.353100,ERIE,366.08,25.67,1.81,0.49,11.09,11.09,1,1,0,0,1,1,0,0,0,0,0,1,ADX>=thresh;MACD_cross_up;BB_breakout;RSI_overbought;Price>SMA20
2025-08-11T14:42:20.654012,GEHC,72.70,32.73,0.16,0.22,-14.65,-14.65,1,1,0,0,1,1,0,0,0,0,0,1,ADX>=thresh;MACD_cross_up;BB_breakout;RSI_overbought;Price>SMA20
2025-08-11T14:42:43.476751,INCY,79.50,55.33,0.26,0.33,-25.52,-25.52,1,1,0,0,0,1,0,0,0,0,0,1,ADX>=thresh;MACD_cross_up;RSI_overbought;Price>SMA20
2025-08-11T14:42:49.299410,ISRG,473.77,28.11,1.08,0.23,-10.69,-10.69,1,1,0,0,1,1,0,0,0,0,0,1,ADX>=thresh;MACD_cross_up;BB_breakout;RSI_overbought;Price>SMA20
2025-08-11T14:43:03.905357,KR,74.65,24.03,0.18,0.24,-1.91,-1.91,1,1,0,0,0,1,0,0,0,0,0,1,ADX>=thresh;MACD_cross_up;RSI_overbought;Price>SMA20
2025-08-11T14:43:06.761448,LW,52.13,36.68,0.20,0.39,-14.23,-14.23,1,1,0,0,0,1,0,0,0,0,0,1,ADX>=thresh;MACD_cross_up;RSI_overbought;Price>SMA20
2025-08-11T14:43:09.341599,LII,579.22,34.42,3.26,0.56,-13.36,-13.36,1,1,0,0,0,0,0,1,1,0,0,0,ADX>=thresh;MACD_cross_up;ATR>=abs;ATR>=pct
2025-08-11T14:43:24.317542,MTD,1259.38,21.51,3.40,0.27,-32.93,-32.93,1,1,0,0,0,0,0,1,0,0,0,1,ADX>=thresh;MACD_cross_up;ATR>=abs;Price>SMA20
2025-08-11T14:43:54.980844,PARA,0.00,23.11,0.04,inf,16.08,16.08,1,1,0,0,0,1,0,0,1,0,0,0,ADX>=thresh;MACD_cross_up;RSI_overbought;ATR>=pct
2025-08-11T14:44:19.406448,RCL,304.76,23.86,1.38,0.45,-27.45,-27.45,1,1,0,0,1,0,0,0,0,0,0,1,ADX>=thresh;MACD_cross_up;BB_breakout;Price>SMA20
2025-08-11T14:44:35.785693,TMUS,247.51,28.83,0.47,0.19,-30.13,-30.13,1,1,0,0,0,1,0,0,0,0,0,1,ADX>=thresh;MACD_cross_up;RSI_overbought;Price>SMA20
2025-08-11T14:44:42.847127,TXT,77.91,27.09,0.22,0.28,0.74,0.74,1,1,0,0,1,1,0,0,0,0,0,1,ADX>=thresh;MACD_cross_up;BB_breakout;RSI_overbought;Price>SMA20
2025-08-11T14:44:53.995048,URI,858.30,20.64,2.19,0.26,42.32,42.32,1,1,0,0,0,0,0,1,0,0,0,1,ADX>=thresh;MACD_cross_up;ATR>=abs;Price>SMA20
2025-08-11T14:44:59.702691,VRTX,378.36,46.58,1.95,0.51,-19.32,-19.32,1,1,0,0,1,1,0,0,1,0,0,1,ADX>=thresh;MACD_cross_up;BB_breakout;RSI_overbought;ATR>=pct;Price>SMA20
2025-08-11T14:45:23.565655,AMD,177.58,31.83,1.28,0.72,-0.75,-0.75,1,1,0,0,0,1,0,0,1,0,0,1,ADX>=thresh;MACD_cross_up;RSI_overbought;ATR>=pct;Price>SMA20
2025-08-11T14:45:33.184140,GOOGL,200.77,47.67,0.52,0.26,-31.02,-31.02,1,1,0,0,1,1,0,0,0,0,0,1,ADX>=thresh;MACD_cross_up;BB_breakout;RSI_overbought;Price>SMA20
2025-08-11T14:45:33.944832,GOOG,201.47,52.42,0.50,0.25,-33.29,-33.29,1,1,0,0,1,1,0,0,0,0,0,1,ADX>=thresh;MACD_cross_up;BB_breakout;RSI_overbought;Price>SMA20
2025-08-11T14:45:45.494398,ACGL,89.39,37.79,0.12,0.14,-22.90,-22.90,1,1,0,0,0,1,0,0,0,0,0,1,ADX>=thresh;MACD_cross_up;RSI_overbought;Price>SMA20
2025-08-11T14:46:13.523979,CCL,28.71,31.89,0.10,0.34,-21.41,-21.41,1,1,0,0,1,1,0,0,0,0,0,1,ADX>=thresh;MACD_cross_up;BB_breakout;RSI_overbought;Price>SMA20
2025-08-11T14:46:17.581275,COR,290.53,65.67,1.04,0.36,-26.96,-26.96,1,1,0,0,0,1,0,0,0,0,0,1,ADX>=thresh;MACD_cross_up;RSI_overbought;Price>SMA20
2025-08-11T14:46:21.639949,CMG,41.74,33.97,0.12,0.29,-13.52,-13.52,1,1,0,0,1,1,0,0,0,0,0,1,ADX>=thresh;MACD_cross_up;BB_breakout;RSI_overbought;Price>SMA20
2025-08-11T14:46:26.989149,CME,286.04,55.62,0.59,0.21,-8.11,-8.11,1,1,0,0,0,1,0,0,0,0,0,1,ADX>=thresh;MACD_cross_up;RSI_overbought;Price>SMA20
2025-08-11T14:46:29.625544,COIN,333.43,73.64,2.76,0.83,-24.73,-24.73,1,1,0,0,1,1,0,1,1,0,0,1,ADX>=thresh;MACD_cross_up;BB_breakout;RSI_overbought;ATR>=abs;ATR>=pct;Price>SMA20
2025-08-11T14:46:33.679549,CEG,331.56,52.84,2.38,0.72,-22.95,-22.95,1,1,0,0,0,0,0,1,1,0,0,0,ADX>=thresh;MACD_cross_up;ATR>=abs;ATR>=pct
2025-08-11T14:46:47.814519,DG,117.20,38.14,0.37,0.32,-38.22,-38.22,1,1,0,0,0,1,0,0,0,0,0,1,ADX>=thresh;MACD_cross_up;RSI_overbought;Price>SMA20
2025-08-11T14:47:01.511765,EQIX,781.22,26.45,1.57,0.20,-44.00,-44.00,1,1,0,0,1,1,0,0,0,0,0,1,ADX>=thresh;MACD_cross_up;BB_breakout;RSI_overbought;Price>SMA20
2025-08-11T14:47:02.707774,ERIE,368.15,26.70,1.86,0.51,8.68,8.68,1,1,0,0,1,1,0,0,1,0,0,1,ADX>=thresh;MACD_cross_up;BB_breakout;RSI_overbought;ATR>=pct;Price>SMA20
2025-08-11T14:47:23.209628,GEHC,72.76,29.57,0.16,0.22,-17.87,-17.87,1,1,0,0,1,1,0,0,0,0,0,1,ADX>=thresh;MACD_cross_up;BB_breakout;RSI_overbought;Price>SMA20
2025-08-11T14:47:49.695850,ISRG,473.60,32.60,1.05,0.22,-19.38,-19.38,1,1,0,0,0,1,0,0,0,0,0,1,ADX>=thresh;MACD_cross_up;RSI_overbought;Price>SMA20
2025-08-11T14:48:03.095130,KR,74.74,20.83,0.17,0.22,-11.19,-11.19,1,1,0,0,1,1,0,0,0,0,0,1,ADX>=thresh;MACD_cross_up;BB_breakout;RSI_overbought;Price>SMA20
2025-08-11T14:48:08.259472,LII,580.26,29.44,2.72,0.47,-24.67,-24.67,1,1,0,0,0,0,0,1,0,0,0,1,ADX>=thresh;MACD_cross_up;ATR>=abs;Price>SMA20
2025-08-11T14:48:14.071312,LKQ,29.57,25.82,0.10,0.34,-32.05,-32.05,1,1,0,0,1,0,0,0,0,0,0,1,ADX>=thresh;MACD_cross_up;BB_breakout;Price>SMA20
2025-08-11T14:48:14.806927,LMT,425.99,35.29,0.84,0.20,-13.39,-13.39,1,1,0,0,1,0,0,0,0,0,0,1,ADX>=thresh;MACD_cross_up;BB_breakout;Price>SMA20
2025-08-11T14:48:55.942420,PARA,0.00,22.69,0.04,inf,17.64,17.64,1,1,0,0,0,1,0,0,1,0,0,0,ADX>=thresh;MACD_cross_up;RSI_overbought;ATR>=pct
2025-08-11T14:49:22.018540,RCL,304.83,22.82,1.12,0.37,-32.97,-32.97,1,1,0,0,0,1,0,0,0,0,0,1,ADX>=thresh;MACD_cross_up;RSI_overbought;Price>SMA20
2025-08-11T14:49:39.716892,TMUS,247.57,30.37,0.42,0.17,-35.64,-35.64,1,1,0,0,0,1,0,0,0,0,0,1,ADX>=thresh;MACD_cross_up;RSI_overbought;Price>SMA20
2025-08-11T14:50:05.355790,VICI,32.97,21.30,0.06,0.19,-12.45,-12.45,1,1,0,0,1,0,0,0,0,0,0,1,ADX>=thresh;MACD_cross_up;BB_breakout;Price>SMA20
2025-08-11T14:50:12.404072,WBD,10.96,30.56,0.04,0.40,-26.88,-26.88,1,1,0,0,0,1,0,0,0,0,0,1,ADX>=thresh;MACD_cross_up;RSI_overbought;Price>SMA20
2025-08-11T14:50:18.573891,WMB,58.34,26.11,0.19,0.32,-42.40,-42.40,1,1,0,0,0,1,0,0,0,0,0,1,ADX>=thresh;MACD_cross_up;RSI_overbought;Price>SMA20
2025-08-11T14:50:59.472804,ACGL,89.36,34.28,0.12,0.13,-29.37,-29.37,1,1,0,0,0,1,0,0,0,0,0,1,ADX>=thresh;MACD_cross_up;RSI_overbought;Price>SMA20
2025-08-11T14:51:03.210263,T,28.25,23.78,0.05,0.16,-19.51,-19.51,1,1,0,0,0,1,0,0,0,0,0,1,ADX>=thresh;MACD_cross_up;RSI_overbought;Price>SMA20
2025-08-11T14:51:29.977152,CCL,28.72,32.47,0.09,0.30,-25.90,-25.90,1,1,0,0,0,1,0,0,0,0,0,1,ADX>=thresh;MACD_cross_up;RSI_overbought;Price>SMA20
2025-08-11T14:51:39.583945,CMG,41.72,37.14,0.11,0.26,-14.69,-14.69,1,1,0,0,0,1,0,0,0,0,0,1,ADX>=thresh;MACD_cross_up;RSI_overbought;Price>SMA20
2025-08-11T14:51:47.600438,CME,286.41,59.75,0.62,0.22,-13.52,-13.52,1,1,0,0,0,1,0,0,0,0,0,1,ADX>=thresh;MACD_cross_up;RSI_overbought;Price>SMA20
2025-08-11T14:51:55.437693,CEG,332.06,52.34,2.27,0.68,-21.52,-21.52,1,1,0,0,0,0,0,1,1,0,0,0,ADX>=thresh;MACD_cross_up;ATR>=abs;ATR>=pct
2025-08-11T14:52:14.205743,DLTR,115.43,43.43,0.33,0.28,-40.73,-40.73,1,1,0,0,1,0,0,0,0,0,0,1,ADX>=thresh;MACD_cross_up;BB_breakout;Price>SMA20
2025-08-11T14:52:15.455426,D,62.15,25.41,0.12,0.20,-30.12,-30.12,1,1,0,0,1,1,0,0,0,0,0,1,ADX>=thresh;MACD_cross_up;BB_breakout;RSI_overbought;Price>SMA20
